-61.099,175.0
179.139,174.0
180.52,174.0
179.467,176.0
178.773,174.0
178.846,174.0
176.418,174.0
176.003,174.0
176.273,174.0
175.604,173.0
175.814,170.0
175.518,170.0
174.142,170.0
173.615,168.0
175.058,167.0
160.411,166.0
171.159,165.0
171.921,162.0
170.847,155.0
169.469,153.0
166.433,154.0
148.889,159.0
149.051,160.0
148.319,158.0
150.836,158.0
160.085,158.0
160.197,158.0
160.139,158.0
160.095,157.0
160.728,157.0
160.332,156.0
159.967,155.0
159.595,154.0
158.835,154.0
158.325,153.0
157.788,151.0
157.083,149.0
155.931,150.0
154.739,153.0
155.769,152.0
145.245,153.0
154.398,156.0
154.724,156.0
156.257,154.0
156.326,153.0
156.378,152.0
156.686,152.0
156.019,152.0
155.642,153.0
157.351,152.0
155.646,149.0
155.218,152.0
153.896,153.0
154.54,152.0
156.509,151.0
154.24,145.0
154.647,145.0
152.268,146.0
150.903,147.0
140.848,148.0
141.221,145.0
152.109,143.0
149.552,142.0
148.049,148.0
147.595,147.0
140.261,147.0
140.325,142.0
148.809,147.0
148.208,147.0
148.381,142.0
140.683,143.0
147.147,142.0
147.985,142.0
148.49,140.0
151.397,139.0
147.253,140.0
144.418,152.0
144.126,172.0
148.549,184.0
156.245,192.0
164.109,195.0
194.231,199.0
170.285,209.0
-3.91569,217.0
-6.04689,226.0
202.329,234.0
209.821,227.0
217.8,222.0
219.497,237.0
222.042,240.0
227.744,242.0
220.86,238.0
232.655,237.0
235.996,240.0
234.363,228.0
236.209,215.0
217.089,207.0
227.332,202.0
201.374,199.0
207.196,195.0
202.183,196.0
195.574,191.0
181.805,188.0
182.683,187.0
179.506,189.0
177.761,192.0
178.65,196.0
179.722,198.0
194.736,198.0
194.35,193.0
195.16,192.0
194.561,190.0
194.259,188.0
195.847,187.0
179.27,184.0
177.443,177.0
175.25,172.0
170.983,164.0
166.866,148.0
162.018,135.0
158.952,121.0
146.982,104.0
107.629,90.0
96.8089,83.0
84.2156,76.0
75.1341,75.0
-11.3599,72.0
-11.8068,72.0
53.0501,83.0
49.671,93.0
-1.42213,109.0
86.9256,127.0
95.7773,144.0
118.273,155.0
131.538,163.0
126.439,167.0
104.387,169.0
146.779,177.0
119.978,188.0
-3.25301,181.0
174.727,185.0
176.513,180.0
180.232,166.0
182.17,150.0
177.969,140.0
173.125,138.0
151.36,134.0
147.567,130.0
142.278,126.0
135.631,123.0
130.982,123.0
127.78,126.0
119.297,131.0
119.901,134.0
124.408,137.0
133.315,138.0
135.126,141.0
136.975,141.0
139.141,140.0
141.068,137.0
141.758,135.0
141.874,133.0
140.977,132.0
141.624,136.0
129.17,142.0
130.356,151.0
133.429,158.0
144.691,164.0
149.435,162.0
154.086,170.0
156.997,184.0
162.75,190.0
170.731,204.0
176.116,226.0
185.604,246.0
199.391,250.0
242.928,256.0
254.212,264.0
221.63,265.0
